Time	ResultSignal
0.62789	-2.21385
0.6279	-2.17568
0.62791	-2.13587
0.62792	-2.09448
0.62793	-2.05157
0.62794	-2.00719
0.62795	-1.9614
0.62796	-1.91426
0.62797	-1.86583
0.62798	-1.81617
0.62799	-1.76534
0.628	-1.71342
0.62801	-1.66046
0.62802	-1.60653
0.62803	-1.55171
0.62804	-1.49604
0.62805	-1.43962
0.62806	-1.3825
0.62807	-1.32475
0.62808	-1.26644
0.62809	-1.20765
0.6281	-1.14843
0.62811	-1.08887
0.62812	-1.02903
0.62813	-0.968973
0.62814	-0.908776
0.62815	-0.848503
0.62816	-0.788222
0.62817	-0.728001
0.62818	-0.667903
0.62819	-0.607994
0.6282	-0.548338
0.62821	-0.488998
0.62822	-0.430034
0.62823	-0.371507
0.62824	-0.313476
0.62825	-0.255998
0.62826	-0.199129
0.62827	-0.142923
0.62828	-0.0874324
0.62829	-0.0327081
0.6283	0.0212009
0.62831	0.0742477
0.62832	0.126387
0.62833	0.177576
0.62834	0.227773
0.62835	0.276939
0.62836	0.325038
0.62837	0.372035
0.62838	0.417897
0.62839	0.462595
0.6284	0.5061
0.62841	0.548387
0.62842	0.589432
0.62843	0.629215
0.62844	0.667718
0.62845	0.704924
0.62846	0.740819
0.62847	0.775393
0.62848	0.808636
0.62849	0.840542
0.6285	0.871107
0.62851	0.90033
0.62852	0.92821
0.62853	0.954752
0.62854	0.979961
0.62855	1.00384
0.62856	1.02641
0.62857	1.04768
0.62858	1.06765
0.62859	1.08636
0.6286	1.10381
0.62861	1.12003
0.62862	1.13504
0.62863	1.14887
0.62864	1.16154
0.62865	1.17308
0.62866	1.18353
0.62867	1.19291
0.62868	1.20127
0.62869	1.20863
0.6287	1.21504
0.62871	1.22053
0.62872	1.22514
0.62873	1.22892
0.62874	1.23191
0.62875	1.23415
0.62876	1.2357
0.62877	1.23659
0.62878	1.23688
0.62879	1.2366
0.6288	1.23583
0.62881	1.23459
0.62882	1.23295
0.62883	1.23096
0.62884	1.22866
0.62885	1.22611
0.62886	1.22336
0.62887	1.22047
0.62888	1.21749
0.62889	1.21446
0.6289	1.21145
0.62891	1.2085
0.62892	1.20568
0.62893	1.20302
0.62894	1.20058
0.62895	1.19841
0.62896	1.19656
0.62897	1.19509
0.62898	1.19403
0.62899	1.19344
0.629	1.19337
0.62901	1.19385
0.62902	1.19493
0.62903	1.19666
0.62904	1.19908
0.62905	1.20223
0.62906	1.20614
0.62907	1.21086
0.62908	1.21641
0.62909	1.22284
0.6291	1.23017
0.62911	1.23843
0.62912	1.24765
0.62913	1.25787
0.62914	1.26909
0.62915	1.28135
0.62916	1.29466
0.62917	1.30905
0.62918	1.32452
0.62919	1.34108
0.6292	1.35876
0.62921	1.37755
0.62922	1.39747
0.62923	1.41852
0.62924	1.44069
0.62925	1.46399
0.62926	1.48841
0.62927	1.51395
0.62928	1.54059
0.62929	1.56833
0.6293	1.59715
0.62931	1.62703
0.62932	1.65796
0.62933	1.68992
0.62934	1.72287
0.62935	1.7568
0.62936	1.79168
0.62937	1.82747
0.62938	1.86414
0.62939	1.90166
0.6294	1.93999
0.62941	1.97908
0.62942	2.01891
0.62943	2.05941
0.62944	2.10056
0.62945	2.14229
0.62946	2.18456
0.62947	2.22732
0.62948	2.27051
0.62949	2.31409
0.6295	2.35799
0.62951	2.40215
0.62952	2.44653
0.62953	2.49105
0.62954	2.53565
0.62955	2.58028
0.62956	2.62487
0.62957	2.66936
0.62958	2.71367
0.62959	2.75776
0.6296	2.80154
0.62961	2.84496
0.62962	2.88795
0.62963	2.93043
0.62964	2.97236
0.62965	3.01365
0.62966	3.05424
0.62967	3.09407
0.62968	3.13307
0.62969	3.17118
0.6297	3.20833
0.62971	3.24445
0.62972	3.2795
0.62973	3.3134
0.62974	3.3461
0.62975	3.37754
0.62976	3.40765
0.62977	3.4364
0.62978	3.46371
0.62979	3.48954
0.6298	3.51384
0.62981	3.53656
0.62982	3.55765
0.62983	3.57707
0.62984	3.59478
0.62985	3.61074
0.62986	3.6249
0.62987	3.63725
0.62988	3.64774
0.62989	3.65634
0.6299	3.66303
0.62991	3.66778
0.62992	3.67057
0.62993	3.67139
0.62994	3.67021
0.62995	3.66703
0.62996	3.66184
0.62997	3.65462
0.62998	3.64538
0.62999	3.63412
0.63	3.62083
0.63001	3.60553
0.63002	3.58821
0.63003	3.5689
0.63004	3.54761
0.63005	3.52435
0.63006	3.49915
0.63007	3.47203
0.63008	3.44301
0.63009	3.41213
0.6301	3.37941
0.63011	3.3449
0.63012	3.30862
0.63013	3.27063
0.63014	3.23095
0.63015	3.18965
0.63016	3.14676
0.63017	3.10233
0.63018	3.05642
0.63019	3.00908
0.6302	2.96037
0.63021	2.91034
0.63022	2.85905
0.63023	2.80658
0.63024	2.75297
0.63025	2.6983
0.63026	2.64262
0.63027	2.58602
0.63028	2.52855
0.63029	2.47028
0.6303	2.41129
0.63031	2.35164
0.63032	2.29141
0.63033	2.23067
0.63034	2.16949
0.63035	2.10794
0.63036	2.04609
0.63037	1.98402
0.63038	1.9218
0.63039	1.8595
0.6304	1.79718
0.63041	1.73493
0.63042	1.67281
0.63043	1.61088
0.63044	1.54922
0.63045	1.48789
0.63046	1.42695
0.63047	1.36648
0.63048	1.30653
0.63049	1.24716
0.6305	1.18844
0.63051	1.13041
0.63052	1.07313
0.63053	1.01667
0.63054	0.961056
0.63055	0.906354
0.63056	0.852605
0.63057	0.799853
0.63058	0.748142
0.63059	0.697509
0.6306	0.647993
0.63061	0.599628
0.63062	0.552446
0.63063	0.506476
0.63064	0.461745
0.63065	0.418277
0.63066	0.376093
0.63067	0.335212
0.63068	0.295651
0.63069	0.257422
0.6307	0.220536
0.63071	0.185002
0.63072	0.150824
0.63073	0.118005
0.63074	0.0865463
0.63075	0.0564446
0.63076	0.0276954
0.63077	0.000291314
0.63078	-0.0257773
0.63079	-0.0505223
0.6308	-0.0739581
0.63081	-0.0961011
0.63082	-0.11697
0.63083	-0.136585
0.63084	-0.154968
0.63085	-0.172145
0.63086	-0.188141
0.63087	-0.202985
0.63088	-0.216705
0.63089	-0.229332
0.6309	-0.240899
0.63091	-0.25144
0.63092	-0.260988
0.63093	-0.26958
0.63094	-0.277252
0.63095	-0.284042
0.63096	-0.289988
0.63097	-0.295128
0.63098	-0.299502
0.63099	-0.30315
0.631	-0.306111
0.63101	-0.308426
0.63102	-0.310133
0.63103	-0.311274
0.63104	-0.311888
0.63105	-0.312015
0.63106	-0.311693
0.63107	-0.310961
0.63108	-0.309856
0.63109	-0.308417
0.6311	-0.30668
0.63111	-0.304679
0.63112	-0.30245
0.63113	-0.300026
0.63114	-0.297439
0.63115	-0.294721
0.63116	-0.291901
0.63117	-0.289007
0.63118	-0.286068
0.63119	-0.283108
0.6312	-0.280152
0.63121	-0.277223
0.63122	-0.274341
0.63123	-0.271525
0.63124	-0.268794
0.63125	-0.266164
0.63126	-0.263649
0.63127	-0.261261
0.63128	-0.259013
0.63129	-0.256912
0.6313	-0.254967
0.63131	-0.253183
0.63132	-0.251566
0.63133	-0.250117
0.63134	-0.248838
0.63135	-0.247728
0.63136	-0.246784
0.63137	-0.246005
0.63138	-0.245383
0.63139	-0.244914
0.6314	-0.244589
0.63141	-0.2444
0.63142	-0.244335
0.63143	-0.244384
0.63144	-0.244534
0.63145	-0.244773
0.63146	-0.245085
0.63147	-0.245455
0.63148	-0.245868
0.63149	-0.246307
0.6315	-0.246755
0.63151	-0.247194
0.63152	-0.247606
0.63153	-0.247974
0.63154	-0.248278
0.63155	-0.248501
0.63156	-0.248623
0.63157	-0.248626
0.63158	-0.248492
0.63159	-0.248202
0.6316	-0.24774
0.63161	-0.247088
0.63162	-0.246229
0.63163	-0.245148
0.63164	-0.243828
0.63165	-0.242257
0.63166	-0.240419
0.63167	-0.238302
0.63168	-0.235896
0.63169	-0.233189
0.6317	-0.230172
0.63171	-0.226837
0.63172	-0.223177
0.63173	-0.219187
0.63174	-0.214863
0.63175	-0.210202
0.63176	-0.205204
0.63177	-0.199868
0.63178	-0.194197
0.63179	-0.188195
0.6318	-0.181866
0.63181	-0.175217
0.63182	-0.168257
0.63183	-0.160996
0.63184	-0.153446
0.63185	-0.145619
0.63186	-0.137532
0.63187	-0.129199
0.63188	-0.120641
0.63189	-0.111875
0.6319	-0.102924
0.63191	-0.0938094
0.63192	-0.0845558
0.63193	-0.0751884
0.63194	-0.065734
0.63195	-0.0562205
0.63196	-0.0466771
0.63197	-0.037134
0.63198	-0.0276226
0.63199	-0.0181752
0.632	-0.00882492
0.63201	0.000394193
0.63202	0.00944742
0.63203	0.0182994
0.63204	0.0269142
0.63205	0.0352556
0.63206	0.0432868
0.63207	0.0509709
0.63208	0.0582709
0.63209	0.0651495
0.6321	0.0715699
0.63211	0.077495
0.63212	0.0828883
0.63213	0.0877136
0.63214	0.0919351
0.63215	0.0955177
0.63216	0.098427
0.63217	0.100629
0.63218	0.102092
0.63219	0.102782
0.6322	0.102671
0.63221	0.101728
0.63222	0.0999251
0.63223	0.0972355
0.63224	0.0936341
0.63225	0.0890968
0.63226	0.0836017
0.63227	0.0771282
0.63228	0.0696577
0.63229	0.0611735
0.6323	0.0516604
0.63231	0.0411058
0.63232	0.0294985
0.63233	0.0168299
0.63234	0.00309308
0.63235	-0.0117164
0.63236	-0.027601
0.63237	-0.0445608
0.63238	-0.0625938
0.63239	-0.0816957
0.6324	-0.10186
0.63241	-0.123077
0.63242	-0.145337
0.63243	-0.168627
0.63244	-0.192929
0.63245	-0.218227
0.63246	-0.244501
0.63247	-0.271728
0.63248	-0.299884
0.63249	-0.328944
0.6325	-0.358877
0.63251	-0.389655
0.63252	-0.421245
0.63253	-0.453613
0.63254	-0.486722
0.63255	-0.520536
0.63256	-0.555015
0.63257	-0.590118
0.63258	-0.625803
0.63259	-0.662026
0.6326	-0.698743
0.63261	-0.735908
0.63262	-0.773474
0.63263	-0.811392
0.63264	-0.849614
0.63265	-0.88809
0.63266	-0.926769
0.63267	-0.965602
0.63268	-1.00454
0.63269	-1.04352
0.6327	-1.08251
0.63271	-1.12144
0.63272	-1.16026
0.63273	-1.19894
0.63274	-1.2374
0.63275	-1.27561
0.63276	-1.31351
0.63277	-1.35105
0.63278	-1.38818
0.63279	-1.42487
0.6328	-1.46105
0.63281	-1.49669
0.63282	-1.53173
0.63283	-1.56614
0.63284	-1.59988
0.63285	-1.63289
0.63286	-1.66516
0.63287	-1.69663
0.63288	-1.72727
0.63289	-1.75705
0.6329	-1.78594
0.63291	-1.8139
0.63292	-1.84091
0.63293	-1.86694
0.63294	-1.89198
0.63295	-1.91599
0.63296	-1.93895
0.63297	-1.96086
0.63298	-1.9817
0.63299	-2.00144
0.633	-2.02009
0.63301	-2.03764
0.63302	-2.05407
0.63303	-2.06939
0.63304	-2.08359
0.63305	-2.09667
0.63306	-2.10865
0.63307	-2.11951
0.63308	-2.12928
0.63309	-2.13796
0.6331	-2.14556
0.63311	-2.15209
0.63312	-2.15758
0.63313	-2.16204
0.63314	-2.16548
0.63315	-2.16794
0.63316	-2.16943
0.63317	-2.16999
0.63318	-2.16962
0.63319	-2.16837
0.6332	-2.16627
0.63321	-2.16334
0.63322	-2.15961
0.63323	-2.15512
0.63324	-2.14991
0.63325	-2.14401
0.63326	-2.13745
0.63327	-2.13027
0.63328	-2.12251
0.63329	-2.1142
0.6333	-2.1054
0.63331	-2.09612
0.63332	-2.08642
0.63333	-2.07632
0.63334	-2.06588
0.63335	-2.05513
0.63336	-2.04411
0.63337	-2.03285
0.63338	-2.0214
0.63339	-2.00978
0.6334	-1.99805
0.63341	-1.98624
0.63342	-1.97437
0.63343	-1.96249
0.63344	-1.95063
0.63345	-1.93882
0.63346	-1.9271
0.63347	-1.91549
0.63348	-1.90402
0.63349	-1.89273
0.6335	-1.88164
0.63351	-1.87077
0.63352	-1.86015
0.63353	-1.8498
0.63354	-1.83974
0.63355	-1.83
0.63356	-1.82059
0.63357	-1.81152
0.63358	-1.80281
0.63359	-1.79447
0.6336	-1.78653
0.63361	-1.77897
0.63362	-1.77182
0.63363	-1.76508
0.63364	-1.75876
0.63365	-1.75285
0.63366	-1.74737
0.63367	-1.74231
0.63368	-1.73767
0.63369	-1.73344
0.6337	-1.72963
0.63371	-1.72623
0.63372	-1.72322
0.63373	-1.72062
0.63374	-1.71839
0.63375	-1.71655
0.63376	-1.71506
0.63377	-1.71393
0.63378	-1.71313
0.63379	-1.71265
0.6338	-1.71249
0.63381	-1.71261
0.63382	-1.71302
0.63383	-1.71368
0.63384	-1.71458
0.63385	-1.71571
0.63386	-1.71704
0.63387	-1.71856
0.63388	-1.72025
0.63389	-1.72209
0.6339	-1.72406
0.63391	-1.72615
0.63392	-1.72833
0.63393	-1.73059
0.63394	-1.7329
0.63395	-1.73526
0.63396	-1.73764
0.63397	-1.74004
0.63398	-1.74242
0.63399	-1.74478
0.634	-1.74711
0.63401	-1.74939
0.63402	-1.7516
0.63403	-1.75375
0.63404	-1.7558
0.63405	-1.75777
0.63406	-1.75963
0.63407	-1.76138
0.63408	-1.76302
0.63409	-1.76453
0.6341	-1.76592
0.63411	-1.76719
0.63412	-1.76832
0.63413	-1.76933
0.63414	-1.7702
0.63415	-1.77095
0.63416	-1.77158
0.63417	-1.77209
0.63418	-1.77249
0.63419	-1.77279
0.6342	-1.77299
0.63421	-1.7731
0.63422	-1.77314
0.63423	-1.77312
0.63424	-1.77305
0.63425	-1.77294
0.63426	-1.7728
0.63427	-1.77267
0.63428	-1.77254
0.63429	-1.77245
0.6343	-1.7724
0.63431	-1.77242
0.63432	-1.77253
0.63433	-1.77275
0.63434	-1.77309
0.63435	-1.77358
0.63436	-1.77425
0.63437	-1.7751
0.63438	-1.77618
0.63439	-1.77749
0.6344	-1.77906
0.63441	-1.78091
0.63442	-1.78307
0.63443	-1.78556
0.63444	-1.7884
0.63445	-1.7916
0.63446	-1.7952
0.63447	-1.79921
0.63448	-1.80365
0.63449	-1.80854
0.6345	-1.8139
0.63451	-1.81975
0.63452	-1.8261
0.63453	-1.83297
0.63454	-1.84037
0.63455	-1.84833
0.63456	-1.85684
0.63457	-1.86593
0.63458	-1.8756
0.63459	-1.88586
0.6346	-1.89672
0.63461	-1.90819
0.63462	-1.92026
0.63463	-1.93295
0.63464	-1.94625
0.63465	-1.96017
0.63466	-1.9747
0.63467	-1.98984
0.63468	-2.00559
0.63469	-2.02194
0.6347	-2.03888
0.63471	-2.05641
0.63472	-2.07451
0.63473	-2.09317
0.63474	-2.11238
0.63475	-2.13212
0.63476	-2.15237
0.63477	-2.17313
0.63478	-2.19436
0.63479	-2.21604
0.6348	-2.23816
0.63481	-2.2607
0.63482	-2.28361
0.63483	-2.30689
0.63484	-2.3305
0.63485	-2.35442
0.63486	-2.3786
0.63487	-2.40304
0.63488	-2.42769
0.63489	-2.45252
0.6349	-2.4775
0.63491	-2.50259
0.63492	-2.52777
0.63493	-2.553
0.63494	-2.57824
0.63495	-2.60346
0.63496	-2.62862
0.63497	-2.65369
0.63498	-2.67864
0.63499	-2.70342
0.635	-2.72801
0.63501	-2.75237
0.63502	-2.77646
0.63503	-2.80025
0.63504	-2.82371
0.63505	-2.8468
0.63506	-2.86949
0.63507	-2.89175
0.63508	-2.91355
0.63509	-2.93486
0.6351	-2.95565
0.63511	-2.97589
0.63512	-2.99556
0.63513	-3.01462
0.63514	-3.03306
0.63515	-3.05086
0.63516	-3.06798
0.63517	-3.08441
0.63518	-3.10014
0.63519	-3.11514
0.6352	-3.12939
0.63521	-3.14289
0.63522	-3.15562
0.63523	-3.16757
0.63524	-3.17873
0.63525	-3.1891
0.63526	-3.19865
0.63527	-3.2074
0.63528	-3.21534
0.63529	-3.22247
0.6353	-3.22878
0.63531	-3.23429
0.63532	-3.23899
0.63533	-3.24289
0.63534	-3.24599
0.63535	-3.24831
0.63536	-3.24986
0.63537	-3.25064
0.63538	-3.25067
0.63539	-3.24997
0.6354	-3.24854
0.63541	-3.24642
0.63542	-3.2436
0.63543	-3.24013
0.63544	-3.23601
0.63545	-3.23126
0.63546	-3.22591
0.63547	-3.21999
0.63548	-3.21351
0.63549	-3.20651
0.6355	-3.199
0.63551	-3.19102
0.63552	-3.18259
0.63553	-3.17374
0.63554	-3.16449
0.63555	-3.15487
0.63556	-3.14492
0.63557	-3.13465
0.63558	-3.12411
0.63559	-3.11331
0.6356	-3.10228
0.63561	-3.09105
0.63562	-3.07966
0.63563	-3.06811
0.63564	-3.05645
0.63565	-3.0447
0.63566	-3.03288
0.63567	-3.02102
0.63568	-3.00913
0.63569	-2.99726
0.6357	-2.98541
0.63571	-2.97361
0.63572	-2.96187
0.63573	-2.95023
0.63574	-2.93868
0.63575	-2.92727
0.63576	-2.91599
0.63577	-2.90486
0.63578	-2.8939
0.63579	-2.88311
0.6358	-2.87252
0.63581	-2.86213
0.63582	-2.85194
0.63583	-2.84197
0.63584	-2.83221
0.63585	-2.82269
0.63586	-2.81338
0.63587	-2.80431
0.63588	-2.79547
0.63589	-2.78685
0.6359	-2.77846
0.63591	-2.77029
0.63592	-2.76234
0.63593	-2.75461
0.63594	-2.74707
0.63595	-2.73974
0.63596	-2.7326
0.63597	-2.72563
0.63598	-2.71884
0.63599	-2.7122
0.636	-2.7057
0.63601	-2.69934
0.63602	-2.69309
0.63603	-2.68695
0.63604	-2.6809
0.63605	-2.67492
0.63606	-2.669
0.63607	-2.66312
0.63608	-2.65727
0.63609	-2.65143
0.6361	-2.64558
0.63611	-2.63971
0.63612	-2.6338
0.63613	-2.62784
0.63614	-2.6218
0.63615	-2.61569
0.63616	-2.60947
0.63617	-2.60314
0.63618	-2.59668
0.63619	-2.59009
0.6362	-2.58334
0.63621	-2.57643
0.63622	-2.56934
0.63623	-2.56208
0.63624	-2.55462
0.63625	-2.54696
0.63626	-2.5391
0.63627	-2.53103
0.63628	-2.52275
0.63629	-2.51426
0.6363	-2.50554
0.63631	-2.49662
0.63632	-2.48748
0.63633	-2.47813
0.63634	-2.46858
0.63635	-2.45884
0.63636	-2.4489
0.63637	-2.43878
0.63638	-2.4285
0.63639	-2.41806
0.6364	-2.40748
0.63641	-2.39677
0.63642	-2.38596
0.63643	-2.37506
0.63644	-2.36409
0.63645	-2.35307
0.63646	-2.34204
0.63647	-2.331
0.63648	-2.32
0.63649	-2.30905
0.6365	-2.29819
0.63651	-2.28745
0.63652	-2.27685
0.63653	-2.26644
0.63654	-2.25623
0.63655	-2.24628
0.63656	-2.23661
0.63657	-2.22726
0.63658	-2.21826
0.63659	-2.20966
0.6366	-2.2015
0.63661	-2.1938
0.63662	-2.18661
0.63663	-2.17997
0.63664	-2.17392
0.63665	-2.1685
0.63666	-2.16374
0.63667	-2.15969
0.63668	-2.15639
0.63669	-2.15386
0.6367	-2.15216
0.63671	-2.15132
0.63672	-2.15138
0.63673	-2.15237
0.63674	-2.15432
0.63675	-2.15728
0.63676	-2.16127
0.63677	-2.16633
0.63678	-2.17248
0.63679	-2.17976
0.6368	-2.1882
0.63681	-2.19782
0.63682	-2.20864
0.63683	-2.22069
0.63684	-2.23398
0.63685	-2.24855
0.63686	-2.26439
0.63687	-2.28154
0.63688	-2.3
0.63689	-2.31978
0.6369	-2.34089
0.63691	-2.36334
0.63692	-2.38712
0.63693	-2.41225
0.63694	-2.43871
0.63695	-2.46651
0.63696	-2.49564
0.63697	-2.52609
0.63698	-2.55784
0.63699	-2.59089
0.637	-2.62522
0.63701	-2.6608
0.63702	-2.69762
0.63703	-2.73565
0.63704	-2.77486
0.63705	-2.81522
0.63706	-2.85671
0.63707	-2.89928
0.63708	-2.9429
0.63709	-2.98752
0.6371	-3.03312
0.63711	-3.07964
0.63712	-3.12703
0.63713	-3.17525
0.63714	-3.22425
0.63715	-3.27397
0.63716	-3.32436
0.63717	-3.37535
0.63718	-3.4269
0.63719	-3.47894
0.6372	-3.53141
0.63721	-3.58425
0.63722	-3.63739
0.63723	-3.69076
0.63724	-3.7443
0.63725	-3.79794
0.63726	-3.85161
0.63727	-3.90523
0.63728	-3.95874
0.63729	-4.01207
0.6373	-4.06514
0.63731	-4.11789
0.63732	-4.17023
0.63733	-4.22209
0.63734	-4.27341
0.63735	-4.3241
0.63736	-4.37411
0.63737	-4.42334
0.63738	-4.47174
0.63739	-4.51923
0.6374	-4.56575
0.63741	-4.61121
0.63742	-4.65556
0.63743	-4.69872
0.63744	-4.74064
0.63745	-4.78124
0.63746	-4.82046
0.63747	-4.85824
0.63748	-4.89453
0.63749	-4.92925
0.6375	-4.96237
0.63751	-4.99382
0.63752	-5.02355
0.63753	-5.05151
0.63754	-5.07765
0.63755	-5.10193
0.63756	-5.1243
0.63757	-5.14473
0.63758	-5.16318
0.63759	-5.17961
0.6376	-5.19399
0.63761	-5.20628
0.63762	-5.21647
0.63763	-5.22453
0.63764	-5.23043
0.63765	-5.23416
0.63766	-5.2357
0.63767	-5.23505
0.63768	-5.23218
0.63769	-5.2271
0.6377	-5.21979
0.63771	-5.21027
0.63772	-5.19852
0.63773	-5.18457
0.63774	-5.1684
0.63775	-5.15005
0.63776	-5.12951
0.63777	-5.1068
0.63778	-5.08196
0.63779	-5.05499
0.6378	-5.02592
0.63781	-4.99479
0.63782	-4.96161
0.63783	-4.92643
0.63784	-4.88928
0.63785	-4.8502
0.63786	-4.80923
0.63787	-4.76641
0.63788	-4.72178
0.63789	-4.6754
0.6379	-4.62731
0.63791	-4.57756
0.63792	-4.52621
0.63793	-4.4733
0.63794	-4.41891
0.63795	-4.36308
0.63796	-4.30588
0.63797	-4.24736
0.63798	-4.1876
0.63799	-4.12664
0.638	-4.06456
0.63801	-4.00142
0.63802	-3.9373
0.63803	-3.87224
0.63804	-3.80634
0.63805	-3.73964
0.63806	-3.67223
0.63807	-3.60416
0.63808	-3.53552
0.63809	-3.46636
0.6381	-3.39677
0.63811	-3.3268
0.63812	-3.25653
0.63813	-3.18603
0.63814	-3.11536
0.63815	-3.04459
0.63816	-2.9738
0.63817	-2.90304
0.63818	-2.83239
0.63819	-2.7619
0.6382	-2.69165
0.63821	-2.62168
0.63822	-2.55208
0.63823	-2.48289
0.63824	-2.41417
0.63825	-2.34599
0.63826	-2.2784
0.63827	-2.21145
0.63828	-2.14519
0.63829	-2.07968
0.6383	-2.01496
0.63831	-1.95109
0.63832	-1.88811
0.63833	-1.82605
0.63834	-1.76497
0.63835	-1.7049
0.63836	-1.64587
0.63837	-1.58793
0.63838	-1.5311
0.63839	-1.47542
0.6384	-1.42091
0.63841	-1.36761
0.63842	-1.31552
0.63843	-1.26468
0.63844	-1.2151
0.63845	-1.1668
0.63846	-1.11979
0.63847	-1.07408
0.63848	-1.02968
0.63849	-0.986608
0.6385	-0.944855
0.63851	-0.904427
0.63852	-0.865323
0.63853	-0.827539
0.63854	-0.791072
0.63855	-0.755913
0.63856	-0.722051
0.63857	-0.689476
0.63858	-0.658172
0.63859	-0.628122
0.6386	-0.599309
0.63861	-0.57171
0.63862	-0.545304
0.63863	-0.520064
0.63864	-0.495964
0.63865	-0.472975
0.63866	-0.451066
0.63867	-0.430205
0.63868	-0.410357
0.63869	-0.391486
0.6387	-0.373555
0.63871	-0.356525
0.63872	-0.340355
0.63873	-0.325003
0.63874	-0.310426
0.63875	-0.29658
0.63876	-0.283418
0.63877	-0.270895
0.63878	-0.258962
0.63879	-0.24757
0.6388	-0.236672
0.63881	-0.226215
0.63882	-0.216151
0.63883	-0.206426
0.63884	-0.19699
0.63885	-0.18779
0.63886	-0.178775
0.63887	-0.169891
0.63888	-0.161086
0.63889	-0.152307
0.6389	-0.143501
0.63891	-0.134617
0.63892	-0.125603
0.63893	-0.116406
0.63894	-0.106975
0.63895	-0.0972599
0.63896	-0.0872108
0.63897	-0.0767783
0.63898	-0.0659141
0.63899	-0.0545708
0.639	-0.042702
0.63901	-0.0302622
0.63902	-0.0172076
0.63903	-0.0034952
0.63904	0.0109164
0.63905	0.0260673
0.63906	0.0419959
0.63907	0.0587392
0.63908	0.0763324
0.63909	0.0948089
0.6391	0.114201
0.63911	0.134537
0.63912	0.155846
0.63913	0.178154
0.63914	0.201485
0.63915	0.225859
0.63916	0.251298
0.63917	0.277817
0.63918	0.305433
0.63919	0.334157
0.6392	0.364001
0.63921	0.394972
0.63922	0.427076
0.63923	0.460316
0.63924	0.494694
0.63925	0.530207
0.63926	0.566852
0.63927	0.604621
0.63928	0.643506
0.63929	0.683495
0.6393	0.724574
0.63931	0.766726
0.63932	0.809932
0.63933	0.854172
0.63934	0.89942
0.63935	0.945651
0.63936	0.992836
0.63937	1.04094
0.63938	1.08994
0.63939	1.13979
0.6394	1.19046
0.63941	1.2419
0.63942	1.29408
0.63943	1.34695
0.63944	1.40046
0.63945	1.45457
0.63946	1.50923
0.63947	1.56437
0.63948	1.61997
0.63949	1.67594
0.6395	1.73225
0.63951	1.78883
0.63952	1.84562
0.63953	1.90257
0.63954	1.95961
0.63955	2.01668
0.63956	2.07371
0.63957	2.13064
0.63958	2.18742
0.63959	2.24396
0.6396	2.30021
0.63961	2.3561
0.63962	2.41156
0.63963	2.46652
0.63964	2.52093
0.63965	2.57471
0.63966	2.62779
0.63967	2.68012
0.63968	2.73162
0.63969	2.78223
0.6397	2.83189
0.63971	2.88053
0.63972	2.9281
0.63973	2.97452
0.63974	3.01974
0.63975	3.0637
0.63976	3.10635
0.63977	3.14762
0.63978	3.18747
0.63979	3.22584
0.6398	3.26268
0.63981	3.29794
0.63982	3.33157
0.63983	3.36354
0.63984	3.3938
0.63985	3.42231
0.63986	3.44903
0.63987	3.47393
0.63988	3.49697
0.63989	3.51813
0.6399	3.53738
0.63991	3.55469
0.63992	3.57005
0.63993	3.58343
0.63994	3.59482
0.63995	3.6042
0.63996	3.61157
0.63997	3.61693
0.63998	3.62025
0.63999	3.62155
0.64	3.62083
0.64001	3.61809
0.64002	3.61335
0.64003	3.6066
0.64004	3.59787
0.64005	3.58718
0.64006	3.57454
0.64007	3.55998
0.64008	3.54353
0.64009	3.52521
0.6401	3.50505
0.64011	3.4831
0.64012	3.45938
0.64013	3.43394
0.64014	3.40683
0.64015	3.37807
0.64016	3.34773
0.64017	3.31586
0.64018	3.28249
0.64019	3.2477
0.6402	3.21153
0.64021	3.17404
0.64022	3.13529
0.64023	3.09535
0.64024	3.05428
0.64025	3.01213
0.64026	2.96899
0.64027	2.9249
0.64028	2.87995
0.64029	2.8342
0.6403	2.78772
0.64031	2.74059
0.64032	2.69286
0.64033	2.64462
0.64034	2.59593
0.64035	2.54688
0.64036	2.49752
0.64037	2.44793
0.64038	2.39819
0.64039	2.34836
0.6404	2.29852
0.64041	2.24873
0.64042	2.19906
0.64043	2.14959
0.64044	2.10038
0.64045	2.05149
0.64046	2.003
0.64047	1.95496
0.64048	1.90743
0.64049	1.86048
0.6405	1.81417
0.64051	1.76855
0.64052	1.72368
0.64053	1.67961
0.64054	1.63639
0.64055	1.59407
0.64056	1.5527
0.64057	1.51231
0.64058	1.47296
0.64059	1.43469
0.6406	1.39752
0.64061	1.36149
0.64062	1.32664
0.64063	1.293
0.64064	1.26058
0.64065	1.22943
0.64066	1.19954
0.64067	1.17096
0.64068	1.14368
0.64069	1.11773
0.6407	1.09311
0.64071	1.06983
0.64072	1.04791
0.64073	1.02733
0.64074	1.0081
0.64075	0.990226
0.64076	0.973691
0.64077	0.958492
0.64078	0.94462
0.64079	0.932061
0.6408	0.920801
0.64081	0.910825
0.64082	0.902113
0.64083	0.894645
0.64084	0.888398
0.64085	0.883347
0.64086	0.879467
0.64087	0.876728
0.64088	0.875103
0.64089	0.874559
0.6409	0.875065
0.64091	0.876586
0.64092	0.879089
0.64093	0.882537
0.64094	0.886893
0.64095	0.892119
0.64096	0.898179
0.64097	0.905032
0.64098	0.912639
0.64099	0.920961
